starttime	seconds	ctime	dtime	ttime	wait
Sat Oct 19 01:46:40 2019	1571449600	0	31	31	31
Sat Oct 19 01:46:40 2019	1571449600	0	31	31	31
Sat Oct 19 01:46:40 2019	1571449600	0	31	31	31
Sat Oct 19 01:46:40 2019	1571449600	0	31	31	31
Sat Oct 19 01:46:38 2019	1571449598	0	31	31	31
Sat Oct 19 01:46:38 2019	1571449598	0	31	31	31
Sat Oct 19 01:46:40 2019	1571449600	0	31	31	31
Sat Oct 19 01:46:40 2019	1571449600	0	31	31	31
Sat Oct 19 01:46:38 2019	1571449598	0	31	31	31
Sat Oct 19 01:46:40 2019	1571449600	0	31	31	31
Sat Oct 19 01:46:40 2019	1571449600	0	31	31	31
Sat Oct 19 01:46:40 2019	1571449600	0	31	31	31
Sat Oct 19 01:46:38 2019	1571449598	0	31	31	31
Sat Oct 19 01:46:38 2019	1571449598	0	31	31	31
Sat Oct 19 01:46:39 2019	1571449599	0	31	31	31
Sat Oct 19 01:46:40 2019	1571449600	0	31	31	31
Sat Oct 19 01:46:40 2019	1571449600	0	31	31	31
Sat Oct 19 01:46:40 2019	1571449600	0	31	31	31
Sat Oct 19 01:46:40 2019	1571449600	0	31	31	31
Sat Oct 19 01:46:39 2019	1571449599	0	31	31	31
Sat Oct 19 01:46:38 2019	1571449598	0	31	31	31
Sat Oct 19 01:46:40 2019	1571449600	0	31	31	31
Sat Oct 19 01:46:40 2019	1571449600	0	31	31	31
Sat Oct 19 01:46:40 2019	1571449600	0	31	31	31
Sat Oct 19 01:46:38 2019	1571449598	0	31	31	31
Sat Oct 19 01:46:39 2019	1571449599	0	31	31	31
Sat Oct 19 01:46:40 2019	1571449600	0	31	31	31
Sat Oct 19 01:46:38 2019	1571449598	0	31	31	31
Sat Oct 19 01:46:39 2019	1571449599	0	31	31	31
Sat Oct 19 01:46:39 2019	1571449599	0	31	31	31
Sat Oct 19 01:46:38 2019	1571449598	0	31	31	31
Sat Oct 19 01:46:38 2019	1571449598	0	31	31	31
Sat Oct 19 01:46:39 2019	1571449599	0	31	31	31
Sat Oct 19 01:46:38 2019	1571449598	0	31	31	31
Sat Oct 19 01:46:39 2019	1571449599	0	31	32	31
Sat Oct 19 01:46:38 2019	1571449598	0	31	32	31
Sat Oct 19 01:46:38 2019	1571449598	0	31	32	31
Sat Oct 19 01:46:38 2019	1571449598	0	31	32	31
Sat Oct 19 01:46:38 2019	1571449598	0	31	32	31
Sat Oct 19 01:46:38 2019	1571449598	0	31	32	31
Sat Oct 19 01:46:40 2019	1571449600	0	31	32	31
Sat Oct 19 01:46:38 2019	1571449598	0	31	32	31
Sat Oct 19 01:46:38 2019	1571449598	0	31	32	31
Sat Oct 19 01:46:39 2019	1571449599	0	31	32	31
Sat Oct 19 01:46:38 2019	1571449598	0	31	32	31
Sat Oct 19 01:46:38 2019	1571449598	0	31	32	31
Sat Oct 19 01:46:38 2019	1571449598	0	31	32	31
Sat Oct 19 01:46:40 2019	1571449600	0	31	32	31
Sat Oct 19 01:46:38 2019	1571449598	0	31	32	31
Sat Oct 19 01:46:38 2019	1571449598	0	31	32	31
Sat Oct 19 01:46:38 2019	1571449598	0	31	32	31
Sat Oct 19 01:46:38 2019	1571449598	0	31	32	31
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	31
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	31
Sat Oct 19 01:46:38 2019	1571449598	0	31	32	31
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	31
Sat Oct 19 01:46:38 2019	1571449598	0	31	32	31
Sat Oct 19 01:46:38 2019	1571449598	0	31	32	31
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	31
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	31
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	31
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	31
Sat Oct 19 01:46:39 2019	1571449599	0	32	32	31
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	31
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	31
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	31
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:39 2019	1571449599	0	32	32	31
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	31
Sat Oct 19 01:46:40 2019	1571449600	0	32	32	31
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	31
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:39 2019	1571449599	0	32	32	31
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	31
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	31
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	31
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	31
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:40 2019	1571449600	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:39 2019	1571449599	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:40 2019	1571449600	0	32	32	32
Sat Oct 19 01:46:40 2019	1571449600	0	32	32	32
Sat Oct 19 01:46:40 2019	1571449600	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:40 2019	1571449600	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:40 2019	1571449600	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:40 2019	1571449600	0	32	32	32
Sat Oct 19 01:46:40 2019	1571449600	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:40 2019	1571449600	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:39 2019	1571449599	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:39 2019	1571449599	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:40 2019	1571449600	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:40 2019	1571449600	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:39 2019	1571449599	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:39 2019	1571449599	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:39 2019	1571449599	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:39 2019	1571449599	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:40 2019	1571449600	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:39 2019	1571449599	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:43 2019	1571449603	0	32	32	31
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:40 2019	1571449600	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:43 2019	1571449603	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:39 2019	1571449599	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:40 2019	1571449600	0	32	32	32
Sat Oct 19 01:46:43 2019	1571449603	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:39 2019	1571449599	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:40 2019	1571449600	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:39 2019	1571449599	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:39 2019	1571449599	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:43 2019	1571449603	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:39 2019	1571449599	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:40 2019	1571449600	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:40 2019	1571449600	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:39 2019	1571449599	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:39 2019	1571449599	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:39 2019	1571449599	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:39 2019	1571449599	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:43 2019	1571449603	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
Sat Oct 19 01:46:38 2019	1571449598	0	32	32	32
