starttime	seconds	ctime	dtime	ttime	wait
Fri Oct 18 23:22:44 2019	1571440964	0	13	13	13
Fri Oct 18 23:22:44 2019	1571440964	0	14	14	13
Fri Oct 18 23:22:44 2019	1571440964	0	14	14	13
Fri Oct 18 23:22:44 2019	1571440964	0	13	14	13
Fri Oct 18 23:22:44 2019	1571440964	0	14	14	14
Fri Oct 18 23:22:44 2019	1571440964	0	14	14	14
Fri Oct 18 23:22:44 2019	1571440964	0	13	14	13
Fri Oct 18 23:22:44 2019	1571440964	0	14	14	14
Fri Oct 18 23:22:44 2019	1571440964	0	14	14	14
Fri Oct 18 23:22:44 2019	1571440964	0	14	14	14
Fri Oct 18 23:22:44 2019	1571440964	0	14	14	14
Fri Oct 18 23:22:44 2019	1571440964	0	14	15	14
Fri Oct 18 23:22:44 2019	1571440964	0	15	15	15
Fri Oct 18 23:22:44 2019	1571440964	0	15	15	15
Fri Oct 18 23:22:44 2019	1571440964	0	15	15	15
Fri Oct 18 23:22:44 2019	1571440964	0	15	15	15
Fri Oct 18 23:22:44 2019	1571440964	0	15	15	15
Fri Oct 18 23:22:44 2019	1571440964	0	15	15	15
Fri Oct 18 23:22:44 2019	1571440964	0	15	15	15
Fri Oct 18 23:22:44 2019	1571440964	0	15	15	15
Fri Oct 18 23:22:44 2019	1571440964	0	15	15	15
Fri Oct 18 23:22:44 2019	1571440964	0	15	15	15
Fri Oct 18 23:22:44 2019	1571440964	0	15	15	15
Fri Oct 18 23:22:44 2019	1571440964	0	15	15	15
Fri Oct 18 23:22:44 2019	1571440964	0	15	15	15
Fri Oct 18 23:22:44 2019	1571440964	0	15	15	15
Fri Oct 18 23:22:44 2019	1571440964	1	15	16	15
Fri Oct 18 23:22:44 2019	1571440964	0	16	16	16
Fri Oct 18 23:22:44 2019	1571440964	1	15	16	15
Fri Oct 18 23:22:44 2019	1571440964	0	16	16	16
Fri Oct 18 23:22:44 2019	1571440964	1	15	16	15
Fri Oct 18 23:22:44 2019	1571440964	1	15	16	15
Fri Oct 18 23:22:44 2019	1571440964	1	15	17	15
Fri Oct 18 23:22:44 2019	1571440964	1	16	17	16
Fri Oct 18 23:22:44 2019	1571440964	1	16	17	16
Fri Oct 18 23:22:44 2019	1571440964	1	16	17	16
Fri Oct 18 23:22:44 2019	1571440964	1	16	17	16
Fri Oct 18 23:22:44 2019	1571440964	1	17	18	17
Fri Oct 18 23:22:44 2019	1571440964	1	17	18	17
Fri Oct 18 23:22:44 2019	1571440964	1	17	18	17
Fri Oct 18 23:22:44 2019	1571440964	1	18	18	18
Fri Oct 18 23:22:44 2019	1571440964	1	18	18	18
Fri Oct 18 23:22:44 2019	1571440964	1	18	19	18
Fri Oct 18 23:22:44 2019	1571440964	1	18	19	18
Fri Oct 18 23:22:44 2019	1571440964	1	18	19	18
Fri Oct 18 23:22:44 2019	1571440964	1	18	19	18
Fri Oct 18 23:22:44 2019	1571440964	1	19	19	19
Fri Oct 18 23:22:44 2019	1571440964	1	19	19	19
Fri Oct 18 23:22:44 2019	1571440964	1	19	20	19
Fri Oct 18 23:22:44 2019	1571440964	0	20	20	20
Fri Oct 18 23:22:44 2019	1571440964	0	20	20	20
Fri Oct 18 23:22:44 2019	1571440964	0	20	20	20
Fri Oct 18 23:22:44 2019	1571440964	0	20	21	20
Fri Oct 18 23:22:44 2019	1571440964	0	21	21	21
Fri Oct 18 23:22:44 2019	1571440964	0	21	21	21
Fri Oct 18 23:22:44 2019	1571440964	1	20	21	20
Fri Oct 18 23:22:44 2019	1571440964	0	21	21	21
Fri Oct 18 23:22:44 2019	1571440964	0	21	21	21
Fri Oct 18 23:22:44 2019	1571440964	0	21	21	21
Fri Oct 18 23:22:44 2019	1571440964	0	21	21	21
Fri Oct 18 23:22:44 2019	1571440964	0	21	21	21
Fri Oct 18 23:22:44 2019	1571440964	0	21	21	21
Fri Oct 18 23:22:44 2019	1571440964	0	21	21	21
Fri Oct 18 23:22:44 2019	1571440964	0	21	21	21
Fri Oct 18 23:22:44 2019	1571440964	0	21	21	21
Fri Oct 18 23:22:44 2019	1571440964	0	21	21	21
Fri Oct 18 23:22:44 2019	1571440964	0	21	21	21
Fri Oct 18 23:22:44 2019	1571440964	0	21	21	21
Fri Oct 18 23:22:44 2019	1571440964	0	21	21	21
Fri Oct 18 23:22:44 2019	1571440964	0	21	22	21
Fri Oct 18 23:22:44 2019	1571440964	0	21	22	21
Fri Oct 18 23:22:44 2019	1571440964	0	22	22	22
Fri Oct 18 23:22:44 2019	1571440964	0	22	22	22
Fri Oct 18 23:22:44 2019	1571440964	0	22	22	22
Fri Oct 18 23:22:44 2019	1571440964	0	22	22	22
